,unitary
0,"Operator([[ 0.90789321-0.17879381j,  0.33261202+0.18202179j],
          [-0.23876071+0.29454373j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j,  0.18871084+0.32886305j],
          [-0.04992809+0.37585885j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j,  0.24569452+0.2887852j ],
          [-0.11785279+0.36037953j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j,  0.33918451+0.1694596j ],
          [-0.24960553+0.28541157j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j,  0.17968977-0.33387763j],
          [-0.29286572-0.24081603j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j,  0.25636494-0.27935587j],
          [-0.34314312-0.16129316j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j, -0.08775915-0.3688645j ],
          [-0.05865259-0.37459653j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j, -0.10586658-0.36408097j],
          [-0.04008351-0.37703581j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j, -0.03463927-0.3775749j ],
          [-0.1111087 -0.36251558j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.90789321-0.17879381j, 0.04939374+0.37592944j],
          [0.09683205+0.36658729j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
